userSet	oddsRatio	matrixID	pValueLog	rnkPV	TF_name	dataSource	exp_type	medline	family	class
1	0.931823440386875	MA0692.1	0.036802994182991	40	TFEB	jaspar	HT-SELEX	1748288	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.851326166808867	MA1930.1	0.0365955333594679	32	CTCF	jaspar	ChIP-seq	34326481	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.916558066310128	MA1643.1	0.0361055337281366	27	NFIB	jaspar	ChIP-seq	23332764	Nuclear factor 1	SMAD/NF-1 DNA-binding domain factors
1	0.827791496989049	MA0138.2	0.0340945468918345	36	REST	jaspar	ChIP-seq	17540862	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.411522285060906	MA0625.2	0.0301687692972628	37	NFATC3	jaspar	NCAP-SELEX	9143705	NFAT-related factors	Rel homology region (RHR) factors
1	0.940047023148911	MA1655.1	0.0299578135645885	28	ZNF341	jaspar	ChIP-seq	29907691	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.746263795797095	MA1558.1	0.0281029533159912	29	SNAI1	jaspar	HT-SELEX	26170144	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.861112879370849	MA0469.3	0.0278746162280503	32	E2F3	jaspar	HT-SELEX	18836037	E2F	Fork head/winged helix factors
1	Inf	MA0673.1	0.0270731605962086	41	NKX2-8	jaspar	HT-SELEX	11042197	NK	Homeo domain factors
1	0.817434618601545	MA1100.2	0.0269786670655555	44	ASCL1	jaspar	HT-SELEX	20382226	MyoD/ASC-related factors	Basic helix-loop-helix factors (bHLH)
1	0.930546227314996	MA0638.1	0.0261605111950548	38	CREB3	jaspar	HT-SELEX	15845366	CREB-related factors	Basic leucine zipper factors (bZIP)
1	0.942842139210341	MA0062.3	0.0243255654907383	34	GABPA	jaspar	ChIP-seq	9461436	Ets-related	Tryptophan cluster factors
1	0.906608457372727	MA0839.1	0.0227691667949625	36	CREB3L1	jaspar	HT-SELEX	21041443	CREB-related factors	Basic leucine zipper factors (bZIP)
1	0.944958221692001	MA0831.3	0.0224344182655233	37	TFE3	jaspar	CAP-SELEX	23933270	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.940064917639933	MA0763.1	0.0212992712516331	41	ETV3	jaspar	HT-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	0.629403581203712	MA1983.1	0.021232301202584	21	ZNF582	jaspar	No_annotation	31162603	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.933651109235785	MA0474.3	0.0204386414459672	33	Erg	jaspar	No_annotation	20517297	Ets-related	Tryptophan cluster factors
1	0.907458779613351	MA0119.1	0.0196144672992473	37	NFIC::TLX1	jaspar	SELEX	10327073	Nuclear factor 1::NK	SMAD/NF-1 DNA-binding domain factors::Homeo domain factors
1	0.836621521061457	MA1929.1	0.0185010329568372	33	CTCF	jaspar	ChIP-seq	34326481	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.899422239189936	MA1466.1	0.0158575483130334	40	ATF6	jaspar	HT-SELEX	10856300	Jun-related	Basic leucine zipper factors (bZIP)
1	0.772766989681338	MA0066.1	0.0145967238246123	35	PPARG	jaspar	SELEX	11139380	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.930131870579039	MA0761.2	0.014458102438588	42	ETV1	jaspar	ChIP-seq	25866208	Ets-related	Tryptophan cluster factors
1	0.923349838735184	MA0159.1	0.0137035930358359	34	RARA::RXRA	jaspar	COMPILED	17916232	Thyroid hormone receptor-related factors (NR1)::RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	Inf	MA1684.1	0.013536520479907	29	Foxn1	jaspar	ChIP-seq	23836653	FOX	Fork head/winged helix factors
1	0.813006949353295	MA0149.1	0.0131837652032427	35	EWSR1-FLI1	jaspar	ChIP-seq	19305498	Ets-related	Tryptophan cluster factors
1	0.911479560791229	MA0626.1	0.013059738038569	39	Npas2	jaspar	PBM	23332764	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.912637580420455	MA0161.2	0.01290127398348	36	NFIC	jaspar	ChIP-seq	12101405	Nuclear factor 1	SMAD/NF-1 DNA-binding domain factors
1	0.882689697824628	MA1576.1	0.0127665076989174	30	THRB	jaspar	HT-SELEX	19741045	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.31648521175841	MA0738.1	0.0126770313123686	32	HIC2	jaspar	HT-SELEX	15231840	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.934567490674108	MA1971.1	0.011662836147584	22	ZBED2	jaspar	No_annotation	32385160	BED zinc finger factors	C2H2 zinc finger factors
1	0.722689625128037	MA0599.1	0.0106425043069604	34	KLF5	jaspar	ChIP-seq	15740636	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.914880035475203	MA1540.2	0.010462317402786	32	NR5A1	jaspar	No_annotation	23907384, 10913126	FTZF1related(NR5A)	Nuclear receptors with C4 zinc fingers
1	0.911477332724049	MA0101.1	0.00999061616258441	38	REL	jaspar	SELEX	1406630	NF-kappaB-related factors	Rel homology region (RHR) factors
1	0.934066461911664	MA0107.1	0.00996881637131081	39	RELA	jaspar	SELEX	1406630	NF-kappaB-related factors	Rel homology region (RHR) factors
1	0.914518356487412	MA0779.1	0.00901659977927873	43	PAX1	jaspar	HT-SELEX	19132093	Paired domain only	Paired box factors
1	0.91471516191862	MA0668.2	0.00853673904392215	42	Neurod2	jaspar	No_annotation	22445365	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.929640659533778	MA1602.1	0.00794087368238168	31	ZSCAN29	jaspar	ChIP-seq	28473536	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.884079832943175	MA0859.1	0.00726569613637044	44	Rarg	jaspar	HT-SELEX	15019979	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.92006122185311	MA1147.1	0.00591066925582487	41	NR4A2::RXRA	jaspar	SMiLE-seq	7705655	NGFI-B-related receptors (NR4)::RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.915174381562652	MA1533.1	0.00549276178778859	33	NR1I2	jaspar	HT-SELEX	12016543	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.126594898435469	MA0130.1	0.00386093066102183	40	ZNF354C	jaspar	SELEX	15555547	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.90694055912209	MA0111.1	0.00368030018979604	41	Spz1	jaspar	SELEX	11165476	No_annotation	Basic helix-loop-helix factors (bHLH)
1	0.901692083329842	MA1641.1	0.0028735165376877	30	MYF5	jaspar	ChIP-seq	26906734	MyoD/ASC-related factors	Basic helix-loop-helix factors (bHLH)
1	0.911364996326096	MA0760.1	0.00216069057290886	44	ERF	jaspar	HT-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	0.903155734214134	MA1652.1	0.00176680369499429	31	ZKSCAN5	jaspar	ChIP-seq	23354101	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.815260830952964	MA0860.1	0.00162005882863472	45	Rarg	jaspar	HT-SELEX	15019979	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.748045771309956	MA0006.1	0.00158967513891569	36	Ahr::Arnt	jaspar	SELEX	7592839	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.911368833819043	MA1557.1	0.00137748310820524	32	SMAD5	jaspar	HT-SELEX	11527422	SMAD factors	SMAD/NF-1 DNA-binding domain factors
1	0.83114204782573	MA1933.1	0.00137240286055467	34	ELK1::SREBF2	jaspar	HT-SELEX	23050235	Ets-related::bHLH-ZIP	Tryptophan cluster factors::Basic helix-loop-helix factors (bHLH)
1	0.772232355036144	MA1969.1	0.00124875715561282	23	THRA	jaspar	No_annotation	23332764	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.900259713691881	MA1521.1	0.00124688772991264	34	MAFA	jaspar	HT-SELEX	9571165	Maf-related	Basic leucine zipper factors (bZIP)
1	0.908359182892925	MA1537.1	0.00121981192088476	35	NR2F1	jaspar	HT-SELEX	14559106	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.812962083200477	MA0112.3	0.00108683835924654	42	ESR1	jaspar	HT-SELEX	19339991	Steroid hormone receptors (NR3)	Nuclear receptors with C4 zinc fingers
1	0.880231570488796	MA1109.1	0.00100288484002773	45	NEUROD1	jaspar	ChIP-seq	9858593	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.896535300471719	MA0065.2	0.00065331227900466	37	Pparg::Rxra	jaspar	ChIP-seq	18981474	Thyroid hormone receptor-related factors (NR1)::RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.806738780180664	MA2002.1	0.000648926711820088	24	Zfp335	jaspar	No_annotation	27401554	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.839943860657869	MA0803.1	0.000627504088878556	38	TBX15	jaspar	HT-SELEX	12093383	TBX1-related factors	T-Box factors
1	0.870944735785768	MA1619.1	0.000588943438219393	32	Ptf1A	jaspar	ChIP-seq	23754747	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.90170748643959	MA1717.1	0.000569127122170443	35	ZNF784	jaspar	HT-SELEX	27852650	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.870887505418719	MA1472.2	0.00051048519074921	42	Bhlha15	jaspar	No_annotation	28174210	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.864013921108425	MA0595.1	0.000498009993042568	35	SREBF1	jaspar	ChIP-seq	8156598	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.876203423015175	MA0816.1	0.000433131455830868	39	Ascl2	jaspar	HT-SELEX	19443739	MyoD/ASC-related factors	Basic helix-loop-helix factors (bHLH)
1	0.733679567760431	MA0863.1	0.000412280500884114	46	MTF1	jaspar	HT-SELEX	8265351	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.891207386909664	MA0663.1	0.000340192578416525	43	MLX	jaspar	HT-SELEX	14742444	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.893333814719933	MA1731.1	0.000203012768951401	36	ZNF768	jaspar	ChIP-seq	30476274	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.835321328552927	MA1938.1	0.000195052023319132	37	ERF::NHLH1	jaspar	HT-SELEX	9488464	Ets-related::Tal-related	Tryptophan cluster factors::Basic helix-loop-helix factors (bHLH)
1	0.888948789424256	MA0502.2	0.000126494887024455	36	NFYB	jaspar	ChIP-seq	9334236	Heteromeric CCAAT-binding	Heteromeric CCAAT-binding factors
1	0.87123979926985	MA0056.2	0.000125134460972961	38	MZF1	jaspar	ChIP-seq	8114711	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.741526922957802	MA1484.1	0.000105145716064613	43	ETS2	jaspar	HT-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	0.799549127122759	MA0728.1	0.000103194559720944	33	Nr2F6	jaspar	HT-SELEX	12690040	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.874810016393576	MA0017.2	9.41153759057756e-05	39	NR2F1	jaspar	HT-SELEX	8496174	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.836366566229478	MA1620.1	8.86449469489805e-05	33	Ptf1A	jaspar	ChIP-seq	23754747	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.799470417271123	MA1559.1	7.55952608934773e-05	33	SNAI3	jaspar	HT-SELEX	23762348	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.869229651218826	MA1475.1	3.65416778094274e-05	44	CREB3L4	jaspar	HT-SELEX	21711675	CREB-related factors	Basic leucine zipper factors (bZIP)
1	0.748690274059111	MA1600.1	3.28070274693612e-05	34	ZNF684	jaspar	HT-SELEX	25690854	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.845377782427616	MA0058.3	2.80078901000171e-05	40	MAX	jaspar	HT-SELEX	22955619	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.842205660038054	MA0825.1	1.70187395305477e-05	40	MNT	jaspar	HT-SELEX	12695332	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.851669325518089	MA1555.1	1.45698457416967e-05	35	RXRB	jaspar	HT-SELEX	14559106	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.835346971134657	MA1527.1	1.29496275716929e-05	36	NFIC	jaspar	HT-SELEX	22456058	Nuclear factor 1	SMAD/NF-1 DNA-binding domain factors
1	0.66798334156504	MA0633.2	1.19947578372996e-05	40	Twist2	jaspar	No_annotation	10594029	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.581287660895327	MA1964.1	1.06314638851027e-05	25	SMAD2	jaspar	No_annotation	21828274	SMAD factors	SMAD/NF-1 DNA-binding domain factors
1	0.674365226060879	MA1997.1	8.4224956244482e-06	26	Olig2	jaspar	No_annotation	20959288	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.756342242190208	MA1715.1	6.84686665869812e-06	34	ZNF707	jaspar	ChIP-seq	22955616	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.867625427695769	MA1493.1	6.75059848408899e-06	45	HES6	jaspar	HT-SELEX	11959828	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.796050764790589	MA0076.2	3.0160023947301e-06	43	ELK4	jaspar	ChIP-seq	8524663	Ets-related	Tryptophan cluster factors
1	0.849609381978124	MA0641.1	3.01047404164716e-06	41	ELF4	jaspar	HT-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	0.759003121246592	MA1716.1	2.75559476278409e-06	38	ZNF76	jaspar	HT-SELEX	28473536	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.74327922644277	MA0657.1	2.20810671474423e-06	44	KLF13	jaspar	HT-SELEX	16266294	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.805372581970034	MA1575.1	2.00313284152918e-06	36	THRB	jaspar	HT-SELEX	19741045	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.753036492187478	MA1542.1	1.98019847324828e-06	37	OSR1	jaspar	HT-SELEX	29084951	Other factors with up to three adjacent zinc fingers	C2H2 zinc finger factors
1	0.836347098732995	MA1941.1	1.76718535131533e-06	39	ETV2::FIGLA	jaspar	HT-SELEX	31913281	Ets-related::Tal-related	Tryptophan cluster factors::Basic helix-loop-helix factors (bHLH)
1	0.804886369105851	MA1621.1	1.62866824491636e-06	35	Rbpjl	jaspar	ChIP-seq	20398665	CSL-related factors	Rel homology region (RHR) factors
1	0.794100284749055	MA0004.1	1.35583516148772e-06	41	Arnt	jaspar	SELEX	7592839	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.839207667112327	MA1574.1	1.30736332082458e-06	37	THRB	jaspar	HT-SELEX	19741045	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.584572566345481	MA0103.3	1.15900302154005e-06	44	ZEB1	jaspar	ChIP-seq	8065305	HD-ZF factors	Homeo domain factors
1	0.836079180974885	MA0608.1	9.10902638509096e-07	42	Creb3l2	jaspar	PBM	23332764	CREB-related factors	Basic leucine zipper factors (bZIP)
1	0.828231082222493	MA0500.2	8.20449553908765e-07	37	MYOG	jaspar	ChIP-seq	16437161	MyoD/ASC-related factors	Basic helix-loop-helix factors (bHLH)
1	0.762724580503894	MA1491.2	6.17689238333262e-07	46	GLI3	jaspar	CAP-SELEX	2105456	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.851222786691	MA1531.1	5.28963785499272e-07	38	NR1D1	jaspar	HT-SELEX	14559106	Thyroid hormone receptor-related factors (NR1)	Nuclear receptors with C4 zinc fingers
1	0.716125538386336	MA0737.1	4.4891588762472e-07	34	GLIS3	jaspar	HT-SELEX	22391303	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.844336405582804	MA0603.1	4.12864438081716e-07	43	Arntl	jaspar	PBM	7592839	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.441559459910104	MA0739.1	3.9112881385067e-07	35	Hic1	jaspar	HT-SELEX	15231840	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.805508080994756	MA0622.1	3.38672808370353e-07	44	Mlxip	jaspar	PBM	12446771	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.843524799364679	MA1992.1	3.02664183232034e-07	27	Ikzf3	jaspar	No_annotation	27664237	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.482126133109378	MA0735.1	1.26895616630038e-07	36	GLIS1	jaspar	HT-SELEX	22391303	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.658407339146831	MA1710.1	1.19939573816651e-07	36	ZNF257	jaspar	ChIP-exo	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.824797611306769	MA0526.4	7.8904729687769e-08	38	USF2	jaspar	CAP-SELEX	28473536	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.840663981138569	MA0156.3	7.8394504414979e-08	37	FEV	jaspar	CAP-SELEX	20517297	Ets-related	Tryptophan cluster factors
1	0.660005600033403	MA1993.1	6.41566518788911e-08	28	Neurod2	jaspar	No_annotation	22445365	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.78993168829437	MA1711.1	5.91251777181922e-08	37	ZNF343	jaspar	HT-SELEX	28273063	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.678483791943803	MA1635.1	5.70555093367643e-08	38	BHLHE22	jaspar	ChIP-seq	22284184	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.829745136337742	MA0059.1	4.86059913452983e-08	42	MAX::MYC	jaspar	SELEX	8265351	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.835827941550704	MA1604.1	3.9576180106197e-08	38	Ebf2	jaspar	ChIP-seq	23499423	Early B-Cell Factor-related factors	Rel homology region (RHR) factors
1	0.794027726828882	MA0499.2	3.83233575720978e-08	39	MYOD1	jaspar	ChIP-seq	20412780	MyoD/ASC-related factors	Basic helix-loop-helix factors (bHLH)
1	0.835826388270958	MA0686.1	3.78493189794007e-08	45	SPDEF	jaspar	HT-SELEX	23449978	Ets-related	Tryptophan cluster factors
1	0.83129190163852	MA0871.2	1.57697077619694e-08	47	TFEC	jaspar	HT-SELEX	15186484	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.830519629114884	MA1995.1	1.2919448350081e-08	29	Npas4	jaspar	No_annotation	31585079	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.826566354371143	MA1726.1	8.63508089626649e-09	40	ZNF331	jaspar	ChIP-seq	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.721407735712843	MA0259.1	2.90089336615281e-09	38	ARNT::HIF1A	jaspar	COMPILED	16234508	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.82260145846922	MA1485.1	2.75338438745839e-09	47	FERD3L	jaspar	HT-SELEX	17027923	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.821814176825674	MA1474.1	2.21205969139423e-09	48	CREB3L4	jaspar	HT-SELEX	21711675	CREB-related factors	Basic leucine zipper factors (bZIP)
1	0.810242981243573	MA1945.1	2.09528903680836e-09	41	ETV5::FIGLA	jaspar	HT-SELEX	24218641	Ets-related::Tal-related	Tryptophan cluster factors::Basic helix-loop-helix factors (bHLH)
1	0.774122230169704	MA1529.1	1.73875205011932e-09	39	NHLH2	jaspar	HT-SELEX	23354101	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.785717667130603	MA0258.2	1.69544718927308e-09	39	ESR2	jaspar	ChIP-seq	18272478	Steroid hormone receptors (NR3)	Nuclear receptors with C4 zinc fingers
1	0.682066423556584	MA1628.1	1.64488803038737e-09	39	Zic1::Zic2	jaspar	ChIP-seq	11038359	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.815604849772767	MA0464.2	1.58010730749344e-09	40	BHLHE40	jaspar	HT-SELEX	15186484	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.730974525032579	MA1719.1	1.19713241576338e-09	42	ZNF816	jaspar	ChIP-seq	28273063	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.783551625723283	MA0745.2	1.08285199248985e-09	37	SNAI2	jaspar	ChIP-seq	23332764	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.784488409630493	MA1556.1	1.06119425829782e-09	39	RXRG	jaspar	HT-SELEX	14559106	RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.715703443448966	MA0521.2	9.6348580260923e-10	40	Tcf12	jaspar	No_annotation	1501295	E2A	Basic helix-loop-helix factors (bHLH)
1	0.760466205410353	MA0105.4	5.08619189724645e-10	45	NFKB1	jaspar	HT-SELEX	20066093	NF-kappaB-related factors	Rel homology region (RHR) factors
1	0.770582717910139	MA0764.3	1.95900424757577e-10	45	ETV4	jaspar	CAP-SELEX	25866208	Ets-related	Tryptophan cluster factors
1	0.808835835687882	MA1637.1	1.2640086205356e-10	40	EBF3	jaspar	ChIP-seq	20592035	Early B-Cell Factor-related factors	Rel homology region (RHR) factors
1	0.614789030649557	MA1965.1	1.24828622551636e-10	30	SP5	jaspar	No_annotation	29044119	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.807712608862369	MA0154.4	1.21058970051066e-10	41	EBF1	jaspar	ChIP-seq	8497258	Early B-Cell Factor-related factors	Rel homology region (RHR) factors
1	0.802251080541906	MA1464.1	1.1686588135985e-10	49	ARNT2	jaspar	HT-SELEX	25215497	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.803516290635638	MA0028.2	5.36337721725792e-11	43	ELK1	jaspar	HT-SELEX	1425594	Ets-related	Tryptophan cluster factors
1	0.627318009100186	MA1973.1	5.31078761886297e-11	31	ZKSCAN3	jaspar	No_annotation	23332764	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.729491433259733	MA0470.2	4.26662830287594e-11	42	E2F4	jaspar	HT-SELEX	18836037	E2F	Fork head/winged helix factors
1	0.759423002601666	MA0073.1	4.0806336427466e-11	44	RREB1	jaspar	SELEX	8816445	Factors with multiple dispersed zinc fingers	C2H2 zinc finger factors
1	0.789638103042201	MA0636.1	3.35977957488694e-11	45	BHLHE41	jaspar	HT-SELEX	18345027	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.796102311531714	MA1934.1	9.58946519300507e-12	43	ERF::FIGLA	jaspar	HT-SELEX	31913281	Ets-related::Tal-related	Tryptophan cluster factors::Basic helix-loop-helix factors (bHLH)
1	0.791791652021563	MA1149.1	3.19525084406274e-12	50	RARA::RXRG	jaspar	SMiLE-seq	10698945	Thyroid hormone receptor-related factors (NR1)::RXR-related receptors (NR2)	Nuclear receptors with C4 zinc fingers
1	0.75611483758189	MA0067.2	3.05016777670912e-13	45	PAX2	jaspar	CAP-SELEX	8132558	Paired domain only	Paired box factors
1	0.723939829840269	MA0767.1	1.87995639604604e-13	46	GCM2	jaspar	HT-SELEX	8962155	GCM	GCM domain factors
1	0.782219734239087	MA1560.1	1.44745552729673e-13	40	SOHLH2	jaspar	HT-SELEX	26869299	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.769074147569327	MA1528.1	1.1841941289276e-13	40	NFIX	jaspar	HT-SELEX	22456058	Nuclear factor 1	SMAD/NF-1 DNA-binding domain factors
1	0.778586122745048	MA0147.3	1.05642073960925e-13	43	MYC	jaspar	ChIP-seq	18555785	bHLH-ZIP	Basic helix-loop-helix factors (bHLH)
1	0.769817663059939	MA1987.1	7.01066068184296e-14	32	ZNF701	jaspar	ChIP-exo	22955616	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.636830374787734	MA0822.1	3.79945021822012e-14	41	HES7	jaspar	HT-SELEX	16342160	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.656845670840282	MA1985.1	1.0221871145465e-14	33	ZNF669	jaspar	ChIP-exo	27852650	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.772802252548112	MA0765.3	1.01254383988096e-14	47	ETV5	jaspar	CAP-SELEX	25866208	Ets-related	Tryptophan cluster factors
1	0.71072935273748	MA1099.2	4.53233909280047e-15	46	HES1	jaspar	HT-SELEX	15870295	Hairy-related factors	Basic helix-loop-helix factors (bHLH)
1	0.76395417426314	MA1979.1	3.76087711955784e-15	34	ZNF416	jaspar	No_annotation	25690854	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.760113474571456	MA0778.1	3.23049701295352e-15	48	NFKB2	jaspar	HT-SELEX	20066093	NF-kappaB-related factors	Rel homology region (RHR) factors
1	0.685054689782391	MA0527.1	3.08584789297053e-15	41	ZBTB33	jaspar	ChIP-seq	23693142	Other factors with up to three adjacent zinc fingers	C2H2 zinc finger factors
1	0.75783866630528	MA0615.1	3.08584789297053e-15	46	Gmeb1	jaspar	universal protein binding microarray (PBM)	19443739	GMEB	SAND domain factors
1	0.620200013891863	MA0810.1	2.84476602633221e-15	42	TFAP2A	jaspar	HT-SELEX	16420676	AP-2	Basic helix-span-helix factors (bHSH)
1	0.760857505440268	MA1629.1	2.07330405308957e-15	41	Zic2	jaspar	ChIP-seq	11038359	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.654164322840393	MA1569.1	1.78400581312359e-15	41	TFAP2E	jaspar	HT-SELEX	16420676	AP-2	Basic helix-span-helix factors (bHSH)
1	0.754137198333059	MA0139.1	1.63935669314059e-15	46	CTCF	jaspar	ChIP-seq	17512414	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.760879347743706	MA1730.1	1.15719295986395e-15	44	ZNF708	jaspar	ChIP-seq	28273063	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.754395416829747	MA1106.1	6.26812853259637e-16	47	HIF1A	jaspar	ChIP-seq	20061373	PAS domain factors	Basic helix-loop-helix factors (bHLH)
1	0.694093868254252	MA1578.1	4.82163733276644e-16	42	VEZF1	jaspar	PBM	20062523	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.693467597814387	MA0024.3	1.92865493310657e-16	46	E2F1	jaspar	HT-SELEX	9372931	E2F	Fork head/winged helix factors
1	0.630513544583514	MA0522.3	1.92865493310657e-16	42	TCF3	jaspar	ChIP-seq	10594029	E2A	Basic helix-loop-helix factors (bHLH)
1	0.665708582197015	MA0524.2	1.92865493310657e-16	42	TFAP2C	jaspar	HT-SELEX	16420676	AP-2	Basic helix-span-helix factors (bHSH)
1	0.756028345971345	MA1990.1	4.82163733276644e-17	35	Gli1	jaspar	No_annotation	25476449	More than 3 adjacent zinc fingers	C2H2 zinc finger factors
1	0.716440039741617	MA0048.2	0	47	NHLH1	jaspar	HT-SELEX	8289804	Tal-related	Basic helix-loop-helix factors (bHLH)
1	0.579517057697485	MA0039.4	0	47	KLF4	jaspar	ChIP-seq	28473536	Three-zinc finger Kruppel-related	C2H2 zinc finger factors
1	0.621121656133832	MA0003.4	0	47	TFAP2A	jaspar	ChIP-seq	23332764	AP-2	Basic helix-span-helix factors (bHSH)
1	0.646918925568974	MA0014.3	0	47	PAX5	jaspar	ChIP-seq	8406007	Paired domain only	Paired box factors
1	0.68026319394198	MA0865.2	0	48	E2F8	jaspar	CAP-SELEX	18836037	E2F	Fork head/winged helix factors
1	0.61675362471477	MA0872.1	0	48	TFAP2A	jaspar	HT-SELEX	16420676	AP-2	Basic helix-span-helix factors (bHSH)
1	0.654134899414142	MA0864.2	0	48	E2F2	jaspar	HT-SELEX	18836037	E2F	Fork head/winged helix factors
